function,dimension,noise_sigma,method,variant_id,method_instance,reference_method_instance,n_pairs,reference_median,method_median,median_delta_vs_reference,win_rate_vs_reference,loss_rate_vs_reference,wilcoxon_p_two_sided,bh_fdr_q_value
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p02,vanilla_cma,50,1052.7762291922686,934.7768920060671,-177.00988079690893,0.64,0.36,0.3230277659528582,0.3878353167042133
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p03,vanilla_cma,50,1052.7762291922686,934.7768920060671,-201.67055837696256,0.64,0.36,0.3374027667706141,0.4015371769832102
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p05,vanilla_cma,50,1052.7762291922686,867.1083025549835,-251.60237343413053,0.64,0.36,0.27372721377670217,0.33563996835631815
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p07,vanilla_cma,50,1052.7762291922686,964.1373177636257,-152.1336519653794,0.58,0.42,0.5335711137818162,0.6026214932124042
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p1,vanilla_cma,50,1052.7762291922686,1087.3222580566035,-199.55007829095226,0.56,0.44,0.9618478594751583,0.9723990646032316
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p15,vanilla_cma,50,1052.7762291922686,1152.5866914591236,77.19342298124354,0.48,0.52,0.6051405400941228,0.6696656120926315
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p2,vanilla_cma,50,1052.7762291922686,1366.6998972224537,297.7320144248542,0.34,0.66,0.029727315082014982,0.04356980531104486
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p97__sigma_min_ratio_0p25,vanilla_cma,50,1052.7762291922686,1470.9047949863489,367.77353921090355,0.32,0.68,0.052989788310034314,0.07467184848092909
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p02,vanilla_cma,50,1052.7762291922686,833.9178566656808,-151.40876049371354,0.56,0.44,0.35217499509373695,0.41653551781107284
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p03,vanilla_cma,50,1052.7762291922686,826.3171992660889,-151.40876049371354,0.56,0.44,0.35718707191412413,0.4213819834562939
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p05,vanilla_cma,50,1052.7762291922686,809.1666081648062,-158.8461756699537,0.56,0.44,0.2999546071877397,0.3641177107273721
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p07,vanilla_cma,50,1052.7762291922686,865.3437920774713,-142.03472936244913,0.54,0.46,0.31366564109611517,0.3779736595635195
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p1,vanilla_cma,50,1052.7762291922686,886.11129063373,85.04851027927609,0.46,0.54,0.5655778099255286,0.6334911395568391
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p15,vanilla_cma,50,1052.7762291922686,943.9333056713758,-11.04726511580867,0.5,0.5,0.8258163298101913,0.8644619826818176
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p2,vanilla_cma,50,1052.7762291922686,1373.4204693769548,384.87068506985554,0.34,0.66,0.0932040847757225,0.1255068447242926
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,vanilla_cma,50,1052.7762291922686,1624.1127038292036,650.130145604843,0.4,0.6,0.014890897756602683,0.022857180833585997
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,vanilla_cma,50,1052.7762291922686,904.1390159272929,-166.8933703390499,0.6,0.4,0.7961309923635564,0.8418016550737192
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p03,vanilla_cma,50,1052.7762291922686,904.1390159272929,-166.8933703390499,0.6,0.4,0.7961309923635564,0.8418016550737192
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p05,vanilla_cma,50,1052.7762291922686,912.8156423313017,-112.71734142427977,0.6,0.4,0.7376605378038441,0.7897629549721453
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p07,vanilla_cma,50,1052.7762291922686,929.8117744009072,-143.16143862267506,0.56,0.44,0.7740531775538848,0.8241305550296445
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p1,vanilla_cma,50,1052.7762291922686,987.8315627130924,-71.24937569064662,0.52,0.48,0.8707939059443142,0.9009021819917826
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p15,vanilla_cma,50,1052.7762291922686,1168.166679717031,134.87460918819215,0.42,0.58,0.38817752503383396,0.45169748367573404
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p2,vanilla_cma,50,1052.7762291922686,1249.5026109259368,195.29414170658157,0.34,0.66,0.03453081197041463,0.050068590799141166
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p25,vanilla_cma,50,1052.7762291922686,1772.8125818446335,879.1155275848683,0.32,0.68,9.468707561843814e-05,0.0001813458206358117
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p02,vanilla_cma,50,1052.7762291922686,533.1420536549256,-413.906800180063,0.8,0.2,4.6469730756726335e-05,9.119783616992971e-05
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p03,vanilla_cma,50,1052.7762291922686,497.8702989913688,-428.73873808218934,0.78,0.22,5.374574670646837e-05,0.00010449805941915875
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p05,vanilla_cma,50,1052.7762291922686,550.77174572932,-409.91115359548473,0.76,0.24,0.0001858580190070569,0.0003481438014571212
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p07,vanilla_cma,50,1052.7762291922686,550.8417542079501,-304.4887456653057,0.76,0.24,4.878706765687468e-05,9.542054658865813e-05
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p1,vanilla_cma,50,1052.7762291922686,647.932783439009,-376.40478425496406,0.68,0.32,0.0015962870115284744,0.0027715488127819177
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p15,vanilla_cma,50,1052.7762291922686,941.4889044441111,-174.47144174168284,0.58,0.42,0.2954728324166016,0.3598146965580603
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p2,vanilla_cma,50,1052.7762291922686,1079.1412130578851,75.10116981668347,0.46,0.54,0.8035269768960163,0.8480651189960703
ellipsoid_cond1e6,10,0.0,proxy_sigma_controller,geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p9__sigma_min_ratio_0p25,vanilla_cma,50,1052.7762291922686,1304.540892676357,361.09674470736,0.34,0.66,0.09908592454842413,0.1330384441489331
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p02,vanilla_cma,50,1052.6716765148976,675.4968890728469,-349.93022973586585,0.7,0.3,0.008333363871146915,0.013205000246989335
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p03,vanilla_cma,50,1052.6716765148976,712.4649367018151,-398.7674359285571,0.66,0.34,0.006131180232502587,0.00991315035486734
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p05,vanilla_cma,50,1052.6716765148976,650.1816497266339,-395.88839033155443,0.66,0.34,0.024847675451864504,0.03683979680894197
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p07,vanilla_cma,50,1052.6716765148976,590.428810538217,-310.0160962110289,0.62,0.38,0.014479791748943427,0.022240960126377104
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p1,vanilla_cma,50,1052.6716765148976,755.2448933312112,-251.76956123396673,0.58,0.42,0.11171837302823029,0.14887167811280658
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p15,vanilla_cma,50,1052.6716765148976,1115.429038103911,314.8629733607308,0.4,0.6,0.4843032319103049,0.5518470060936411
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p2,vanilla_cma,50,1052.6716765148976,1333.2881917895975,180.7680741719961,0.44,0.56,0.3374027667706141,0.4015371769832102
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p86__sigma_min_ratio_0p25,vanilla_cma,50,1052.6716765148976,1619.5599505449354,609.3837190545386,0.32,0.68,0.008587735636506721,0.013580056902204178
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p02,vanilla_cma,50,1052.6716765148976,783.3535118122137,-130.5930419255135,0.56,0.44,0.1329605561585705,0.17395861521257605
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p03,vanilla_cma,50,1052.6716765148976,795.8565706870837,-150.76252629651106,0.58,0.42,0.10953049393459402,0.14620988298105714
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p05,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p05,vanilla_cma,50,1052.6716765148976,685.8062584224249,-200.280540251759,0.56,0.44,0.10737600575610173,0.143500184026716
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p07,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p07,vanilla_cma,50,1052.6716765148976,706.1510918666281,-309.0718513959199,0.68,0.32,0.017101069545240932,0.02604154939341382
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p1,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p1,vanilla_cma,50,1052.6716765148976,821.863014679566,-84.25520745386069,0.54,0.46,0.32777522027848605,0.39210493640790856
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p15,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p15,vanilla_cma,50,1052.6716765148976,1003.1048902518794,90.86453887305242,0.48,0.52,0.8482444441392172,0.882725925608291
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p2,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p2,vanilla_cma,50,1052.6716765148976,1357.4914162559762,129.18659020464065,0.46,0.54,0.12316903051698347,0.1622535427736592
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p88__sigma_min_ratio_0p25,vanilla_cma,50,1052.6716765148976,1616.5163970766002,733.2186779307353,0.2,0.8,0.00043263448054275955,0.0007854923902052939
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p02,vanilla_cma,50,1052.6716765148976,857.0151324549474,-260.69570960918725,0.64,0.36,0.03048635454688231,0.04459718150858212
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p93__sigma_min_ratio_0p03,vanilla_cma,50,1052.6716765148976,857.0151324549474,-252.89378605911892,0.66,0.34,0.02898427633581413,0.04250781201636904
