method,variant_id,method_instance,function,dimension,noise_sigma,k,r,descent_sharpness,n_runs,n_trace_available,trace_coverage,final_best_mean,final_best_median,first_floor_gen_trace_mean,floor_gens_trace_mean,descent_gens_trace_mean,sigma_volume_total_mean,sigma_volume_descent_mean,sigma_volume_floor_mean,descent_volume_fraction_mean,mean_log_contraction_descent_mean,std_log_contraction_descent_mean
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rastrigin,10,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,18.68633961534701,17.917511187253147,52.4,46.8,51.4,50.194763519804454,45.514763519804454,4.679999999999999,0.9059024643540882,0.025319513116191,0.05229038879456199
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rastrigin,10,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,17.56417076527861,16.32297521058259,55.0,44.2,54.0,50.71425732110502,46.29425732110502,4.42,0.9108991296318074,0.02822971254390767,0.05325599023599814
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rastrigin,20,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,66.89010869634944,64.03916085700797,67.0,28.0,66.0,53.50967748680482,50.709677486804814,2.8000000000000003,0.9463376176181963,0.020122333570428762,0.0499062869863547
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rastrigin,20,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,72.32805535347248,70.62306919712077,74.0,26.8,73.0,57.84610537257909,55.16610537257909,2.6800000000000006,0.9533426259334931,0.021238336090646077,0.05172173707770794
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rastrigin,20,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,69.49053748088829,69.22637159661622,67.8,31.8,66.8,53.7225086527224,50.54250865272239,3.1800000000000006,0.9409093763504568,0.021188449068327023,0.052731657317453995
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rastrigin,40,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,251.7213947667633,245.9389566832229,82.0,12.2,81.0,57.87869347379234,56.65869347379235,1.2200000000000002,0.9775097527703451,0.022281885600534297,0.052285791694720606
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rastrigin,40,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,249.08528382487944,248.58440994048212,83.2,12.0,82.2,58.5132406413522,57.313240641352195,1.2000000000000004,0.9794653654971492,0.02150612109685539,0.05078402427756843
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rastrigin,40,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,250.07722861626848,242.47474288067338,81.8,13.0,80.8,57.28974706877623,55.98974706877622,1.3000000000000003,0.9769717835238833,0.0215977398915192,0.05179045425272828
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rosenbrock,10,0.0,0.9,0.05,2.1072103131565254,50,50,1.0,22.43716225773152,8.70534723163131,55.4,37.32,54.42,38.65665837947747,34.92465837947747,3.731999999999999,0.9009253559141783,0.01205649224409926,0.03881513644363898
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rosenbrock,10,0.1,0.9,0.05,2.1072103131565254,50,50,1.0,21.749988002701574,8.77423639847757,56.38,36.5,55.4,38.57993435640624,34.929934356406235,3.649999999999999,0.902630750924032,0.011191776332364314,0.038693668695961095
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rosenbrock,10,0.2,0.9,0.05,2.1072103131565254,50,50,1.0,18.17193564881651,8.343169786289799,55.58,37.08,54.58,38.78438446000939,35.07638446000939,3.707999999999999,0.9018975461351793,0.012013818661315807,0.038756019103314596
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rosenbrock,20,0.0,0.9,0.05,2.1072103131565254,50,50,1.0,86.44831587931931,68.93131273295108,86.42,11.96,85.58,50.80519919962237,49.609199199622374,1.1960000000000004,0.9754298937188542,0.004339548211327116,0.034633521620513676
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rosenbrock,20,0.1,0.9,0.05,2.1072103131565254,50,50,1.0,85.08524291471608,61.640323076379886,86.14,11.16,85.3,50.785811786703604,49.669811786703605,1.1160000000000003,0.976965293627527,0.00457514073302026,0.03468336345711159
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rosenbrock,20,0.2,0.9,0.05,2.1072103131565254,50,50,1.0,89.00219976703136,79.03637352728134,86.78,11.26,85.92,50.80438639644477,49.678386396444765,1.1260000000000003,0.9769264723090032,0.00411123137717734,0.03425114046649277
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rosenbrock,40,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,605.9708744818763,572.8969250310756,100.0,0.0,100.0,67.08902544381208,67.08902544381208,0.0,1.0,0.0017790272710358009,0.03568148979692208
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rosenbrock,40,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,605.3902068094815,572.9676889482521,100.0,0.0,100.0,67.10121838437286,67.10121838437286,0.0,1.0,0.0015425568531034469,0.035781636647746765
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,rosenbrock,40,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,607.9692533972715,578.529404806433,100.0,0.0,100.0,66.95734348913427,66.95734348913427,0.0,1.0,0.0020231165202178303,0.03637604496995972
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,sphere,10,0.0,0.9,0.05,2.1072103131565254,50,50,1.0,0.00502579581129536,0.00485588354163115,55.0,45.26,54.0,46.25969102730042,41.73369102730043,4.525999999999999,0.900162274544925,-0.005689007438666972,0.02633932527591687
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,sphere,10,0.1,0.9,0.05,2.1072103131565254,50,50,1.0,-0.2117763852119528,-0.2077496990021164,55.28,40.86,54.28,45.79174011548022,41.70574011548023,4.085999999999999,0.9089084210944992,-0.0018055051270963662,0.030861008284008385
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,sphere,10,0.2,0.9,0.05,2.1072103131565254,50,50,1.0,-0.46079085170261846,-0.45655185526572784,58.0,37.9,57.0,46.7274248051901,42.93742480519009,3.79,0.9165436511243636,0.0013360812883418832,0.03542047396615508
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,sphere,20,0.0,0.9,0.05,2.1072103131565254,50,50,1.0,0.08650995562131791,0.084386767073217,86.2,14.02,85.2,63.394056813075046,61.99205681307505,1.4020000000000004,0.9772776000334127,-0.007860763657794687,0.02628784149385782
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,sphere,20,0.1,0.9,0.05,2.1072103131565254,50,50,1.0,-0.004414246858891172,-0.00564007089122795,86.36,12.54,85.38,63.32427189262268,62.070271892622685,1.254,0.9797275418964847,-0.0064029201716931305,0.027537916494061707
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,sphere,20,0.2,0.9,0.05,2.1072103131565254,50,50,1.0,-0.18619035270063058,-0.1754032670342176,84.42,14.1,83.42,63.08095712801467,61.67095712801467,1.4100000000000004,0.9771430806726216,-0.004955371718138751,0.028999102523979355
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,sphere,40,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,4.782672645723988,4.44498138272683,100.0,0.0,100.0,85.34857546761398,85.34857546761398,0.0,1.0,-0.0057155038813315046,0.03282462956706285
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,sphere,40,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,4.578774981906984,4.274752015196828,100.0,0.0,100.0,83.9194408620859,83.9194408620859,0.0,1.0,-0.007182932269291389,0.03077563627667069
proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,sphere,40,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,4.829792069280025,4.449683469443096,100.0,0.0,100.0,88.24271501075329,88.24271501075329,0.0,1.0,-0.006465902184244643,0.032799402008990855
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,ellipsoid_cond1e6,10,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,746.4372034773183,550.77174572932,47.2,22.8,46.2,35.62047381313222,33.34047381313222,2.2800000000000002,0.93346167275148,0.051860357714931894,0.05206603388075866
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,ellipsoid_cond1e6,10,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,745.5956753466199,548.6987254896768,47.2,22.8,46.2,35.638491199577956,33.35849119957796,2.2800000000000002,0.9334803115688292,0.051860357714931894,0.05206603388075866
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,ellipsoid_cond1e6,10,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,735.0406753287554,548.3444228785822,47.2,22.8,46.2,35.638491199577956,33.35849119957796,2.2800000000000002,0.9334803115688292,0.051860357714931894,0.05206603388075866
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,ellipsoid_cond1e6,20,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,30194.619308892903,25020.543185609386,99.0,0.8,98.6,44.38533488928572,44.305334889285724,0.08,0.9981355573110957,0.026066935573038984,0.04905741544172592
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,ellipsoid_cond1e6,20,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,30194.61925390025,25020.605897502028,99.0,0.8,98.6,44.38533488928572,44.305334889285724,0.08,0.9981355573110957,0.026066935573038984,0.04905741544172592
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,ellipsoid_cond1e6,20,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,30091.862677799756,25020.499181074705,99.0,0.8,98.6,44.38533488928572,44.305334889285724,0.08,0.9981355573110957,0.026066935573038984,0.04905741544172592
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,ellipsoid_cond1e6,40,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,292881.12495423306,246807.78558771795,94.0,2.4,93.4,52.54735746066077,52.307357460660775,0.24,0.9954505491897547,0.02360112332920305,0.04910733272947909
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,ellipsoid_cond1e6,40,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,292881.12940049404,246807.8605471267,94.0,2.4,93.4,52.54735746066077,52.307357460660775,0.24,0.9954505491897547,0.02360112332920305,0.04910733272947909
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,ellipsoid_cond1e6,40,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,292881.1188390304,246807.80361002265,94.0,2.4,93.4,52.54735746066077,52.307357460660775,0.24,0.9954505491897547,0.02360112332920305,0.04910733272947909
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rastrigin,10,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,21.766716708959997,21.05225147675285,49.0,49.8,48.0,45.161443939997284,40.181443939997294,4.979999999999999,0.8883550625024845,0.039332853173773566,0.05507373622500933
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rastrigin,10,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,20.28767770224002,18.457031776565934,49.2,49.8,48.2,44.20695872796283,39.226958727962824,4.979999999999999,0.886166053766922,0.0368681367256564,0.05561328090407243
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rastrigin,10,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,20.440444666565707,20.278410446314837,51.6,48.6,50.6,45.365531341563454,40.50553134156346,4.859999999999999,0.8904466717460547,0.032036643798868544,0.05447391844891227
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rastrigin,20,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,68.75327743992673,65.41916429983056,56.8,43.0,55.8,47.664809719949794,43.3648097199498,4.299999999999999,0.9074667377432167,0.034692918816208985,0.056582804536013206
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rastrigin,20,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,70.28629817348325,63.69473847412499,59.6,40.4,58.6,46.19407172196639,42.15407172196639,4.039999999999999,0.9102864013481359,0.032295203999392626,0.055141181225023386
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rastrigin,20,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,70.03139079165614,65.75412899473076,62.4,37.8,61.4,49.08771492248637,45.30771492248637,3.78,0.9217914457720784,0.024311387329748656,0.05431286035522566
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rastrigin,40,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,241.0443473358335,241.9085180368949,70.6,21.8,69.6,46.68190139499182,44.50190139499182,2.1800000000000006,0.9518657790800622,0.02904101764811411,0.05431701297016491
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rastrigin,40,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,241.47012920633463,242.94825126045197,66.4,24.4,65.4,44.974103623972496,42.5341036239725,2.4400000000000004,0.9457813192442895,0.03380203894456833,0.05565070662459818
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rastrigin,40,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,242.99454746752548,239.4413565079666,74.8,20.4,73.8,48.77574841014725,46.735748410147245,2.0400000000000005,0.9568736799726352,0.025135157785410256,0.0526054971742693
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rosenbrock,10,0.0,0.9,0.05,2.1072103131565254,50,50,1.0,23.556903502436615,8.494026165841413,55.26,40.02,54.32,35.57533357651771,31.573333576517715,4.002,0.8833301515109389,0.020952714770893822,0.045138151081179974
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rosenbrock,10,0.1,0.9,0.05,2.1072103131565254,50,50,1.0,19.472530950494594,8.478222666647332,53.2,39.24,52.2,35.51587195448226,31.59187195448227,3.923999999999999,0.8863693162717357,0.02219476939192326,0.04554599133557107
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rosenbrock,10,0.2,0.9,0.05,2.1072103131565254,50,50,1.0,20.301014817241583,8.661567980257528,52.3,38.56,51.3,35.53139081341918,31.675390813419185,3.855999999999999,0.8882071496569814,0.021859889508332776,0.04557775792749501
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rosenbrock,20,0.0,0.9,0.05,2.1072103131565254,50,50,1.0,81.24493654494694,39.48067109948208,76.8,20.1,75.86,46.03648049110743,44.02648049110744,2.0100000000000002,0.9542971473771709,0.012379004775278321,0.0408665475900792
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rosenbrock,20,0.1,0.9,0.05,2.1072103131565254,50,50,1.0,79.7875599385394,37.99733320238763,75.62,20.36,74.68,46.004172485839234,43.96817248583921,2.0360000000000005,0.9539919686809086,0.012704277482490381,0.04112270235520476
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rosenbrock,20,0.2,0.9,0.05,2.1072103131565254,50,50,1.0,78.68135528482556,51.401296692575016,76.88,18.76,75.94,46.07764777676908,44.20164777676908,1.8760000000000003,0.9576362185695569,0.012134268042149432,0.04103293326405221
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rosenbrock,40,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,555.491399495278,473.63813810919135,100.0,0.0,100.0,62.70576375390393,62.70576375390393,0.0,1.0,0.0073150586442114725,0.03646917710786004
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rosenbrock,40,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,557.8217277450121,496.87616238568376,100.0,0.0,100.0,62.70576375390393,62.70576375390393,0.0,1.0,0.0073150586442114725,0.03646917710786004
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,rosenbrock,40,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,540.1543081168277,468.3139117145603,100.0,0.0,100.0,62.44046538654012,62.44046538654012,0.0,1.0,0.007888104133675342,0.03728430798436462
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,sphere,10,0.0,0.9,0.05,2.1072103131565254,50,50,1.0,0.004911891084267736,0.00486547585639165,49.76,50.32,48.76,43.011988494831485,37.97998849483149,5.031999999999998,0.8804684481924118,0.0026093739316330857,0.03245342233536413
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,sphere,10,0.1,0.9,0.05,2.1072103131565254,50,50,1.0,-0.20956292742445157,-0.21017581401983998,53.06,44.54,52.06,43.30166354172932,38.84766354172933,4.453999999999999,0.894954869896826,0.004438987889167462,0.035427200309866756
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,sphere,10,0.2,0.9,0.05,2.1072103131565254,50,50,1.0,-0.46557625780838113,-0.46607529099657835,51.9,44.3,50.9,44.054818347551425,39.624818347551425,4.43,0.8970025161558118,0.009792319035373998,0.04023259331693052
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,sphere,20,0.0,0.9,0.05,2.1072103131565254,50,50,1.0,0.0806087659684269,0.07995813827641525,80.16,19.86,79.16,58.30260398177968,56.31660398177968,1.9860000000000002,0.9654826832866688,-0.002587098288723818,0.031119373963724786
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,sphere,20,0.1,0.9,0.05,2.1072103131565254,50,50,1.0,-0.01332624181641224,-0.011687560630647652,79.06,20.42,78.06,58.17515680664762,56.13315680664761,2.0420000000000003,0.9640669655222576,-0.0003989225729459105,0.033333267117008895
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,sphere,20,0.2,0.9,0.05,2.1072103131565254,50,50,1.0,-0.19481673636042912,-0.20361966003444298,75.5,23.24,74.5,57.113511034961796,54.7895110349618,2.3240000000000003,0.9587643086111862,0.001062566918580656,0.035826787448798976
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,sphere,40,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,2.9332756651193987,2.8210663874570687,100.0,0.0,100.0,77.5616174833896,77.5616174833896,0.0,1.0,-0.0020044994158819013,0.03744557591317617
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,sphere,40,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,2.8110437982820673,2.683636519496337,100.0,0.0,100.0,77.50183755680493,77.50183755680493,0.0,1.0,-0.0023229439320463893,0.035034672269437725
proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,sphere,40,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,2.809202683385714,2.7196406363337413,100.0,0.0,100.0,79.87104009174065,79.87104009174065,0.0,1.0,-0.0024487979722622477,0.03411026826712625
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,ellipsoid_cond1e6,10,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,803.2180884278688,673.0925922992533,45.4,24.4,44.4,30.714780383206808,28.274780383206803,2.4400000000000004,0.9210168965233905,0.06356669022721871,0.04866159971214733
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,ellipsoid_cond1e6,10,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,799.8681451140229,673.0610508374973,45.4,24.2,44.4,30.75052974810823,28.330529748108226,2.4200000000000004,0.9218436081808352,0.06356669022721871,0.04866159971214733
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,ellipsoid_cond1e6,10,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,807.0493727792689,696.5689939986836,45.4,24.0,44.4,30.715165135746428,28.315165135746433,2.4000000000000004,0.9224252255541259,0.06356669022721871,0.04866159971214733
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,ellipsoid_cond1e6,20,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,26668.959985159967,23049.35132232854,68.6,17.2,67.6,36.32916738531034,34.60916738531034,1.7200000000000002,0.9519166746442448,0.042697188089933454,0.054167618438817754
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,ellipsoid_cond1e6,20,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,26689.20581262639,23049.459078532036,68.6,17.2,67.6,36.32916738531034,34.60916738531034,1.7200000000000002,0.9519166746442448,0.042697188089933454,0.054167618438817754
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,ellipsoid_cond1e6,20,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,26668.92203576702,23049.279749836107,68.6,17.2,67.6,36.32916738531034,34.60916738531034,1.7200000000000002,0.9519166746442448,0.042697188089933454,0.054167618438817754
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,ellipsoid_cond1e6,40,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,259876.3354554758,242281.0312694481,98.6,0.2,98.4,44.880061820004954,44.86006182000496,0.02,0.9994664117866108,0.023386827712226454,0.050123972740005705
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,ellipsoid_cond1e6,40,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,259876.3523505643,242281.1514493975,98.6,0.2,98.4,44.880061820004954,44.86006182000496,0.02,0.9994664117866108,0.023386827712226454,0.050123972740005705
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,ellipsoid_cond1e6,40,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,259876.3229226217,242280.9923919431,98.6,0.2,98.4,44.880061820004954,44.86006182000496,0.02,0.9994664117866108,0.023386827712226454,0.050123972740005705
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,rastrigin,10,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,19.97849900918247,17.698246764736616,43.6,57.2,42.6,39.907778436677305,34.187778436677306,5.719999999999997,0.8522999598656469,0.047349180441616595,0.054358384097411894
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,rastrigin,10,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,19.85149848980274,18.54617769885907,44.0,56.2,43.0,39.63590138111118,34.015901381111185,5.619999999999997,0.8553808813300696,0.050064257004339675,0.05444941582837193
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,rastrigin,10,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,18.985263242848845,16.004751253609676,42.2,58.4,41.2,38.57066192764618,32.73066192764618,5.839999999999998,0.8440460345202982,0.048649072273271886,0.054471906551405394
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,rastrigin,20,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,70.4851821590462,70.61371966160033,53.4,47.0,52.4,44.78383533194769,40.0838353319477,4.699999999999998,0.8938273483351299,0.03547623366898169,0.05622406201252459
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,rastrigin,20,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,67.65818796263744,64.17108583480997,49.8,50.6,48.8,43.861852944788666,38.80185294478866,5.059999999999998,0.8831751948563784,0.03959707682065793,0.0562088629250924
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,rastrigin,20,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,70.25292674186086,70.48588814260187,51.0,45.4,50.0,43.455931046374396,38.915931046374396,4.539999999999999,0.895258914202755,0.042031110455265856,0.057377558422427574
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,rastrigin,40,0.0,0.9,0.05,2.1072103131565254,50,5,0.1,238.99192924206275,236.56174383502702,57.8,36.4,56.8,42.568407414705476,38.928407414705475,3.6399999999999997,0.9139612184758803,0.039913148770089446,0.05713457851091118
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,rastrigin,40,0.1,0.9,0.05,2.1072103131565254,50,5,0.1,237.27316069176192,231.05439162448053,59.8,35.4,58.8,42.76620462315192,39.22620462315192,3.54,0.9162406898758952,0.03971994701582865,0.05780446639646296
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,rastrigin,40,0.2,0.9,0.05,2.1072103131565254,50,5,0.1,247.32040633319596,247.63605876215127,66.4,32.6,65.4,43.10634893545929,39.84634893545929,3.2600000000000007,0.9238327655638479,0.03521076621897147,0.055857654991173324
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,rosenbrock,10,0.0,0.9,0.05,2.1072103131565254,50,50,1.0,22.512588817449515,9.047940485645428,43.26,47.18,42.26,31.534562227912687,26.816562227912687,4.717999999999999,0.8456494696835413,0.03591480910069127,0.050997846976033136
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,rosenbrock,10,0.1,0.9,0.05,2.1072103131565254,50,50,1.0,25.25093873720584,9.061337352030677,43.38,47.66,42.38,31.43082025837303,26.664820258373023,4.765999999999999,0.8431696989943528,0.03675428841004939,0.051668196128345195
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,rosenbrock,10,0.2,0.9,0.05,2.1072103131565254,50,50,1.0,23.173551836391283,8.928695036555935,43.78,46.56,42.78,31.545551801127335,26.88955180112734,4.655999999999999,0.8469040701328437,0.0365968056408225,0.05142876821032758
proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,rosenbrock,20,0.0,0.9,0.05,2.1072103131565254,50,50,1.0,95.70609873721065,39.17117179347282,69.94,25.92,69.0,40.84990128531974,38.25790128531974,2.5920000000000005,0.9338761217871927,0.020614735036028505,0.047399514670461065
