function,dimension,noise_sigma,method,variant_id,method_instance,reference_method_instance,n_pairs,reference_median,method_median,median_delta_vs_reference,win_rate_vs_reference,loss_rate_vs_reference,wilcoxon_p_two_sided,bh_fdr_q_value
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,vanilla_cma,50,1052.6716765148976,673.0610508374973,-306.2447871913427,0.68,0.32,0.0034275276816781997,0.005278759210285142
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,int_k090_r005_t016_035,proxy_sigma_controller:int_k090_r005_t016_035,vanilla_cma,50,1052.6716765148976,523.4125169153162,-408.6312840240707,0.72,0.28,1.2288898243895119e-05,2.3833014776039018e-05
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,int_k090_r010_t008_025,proxy_sigma_controller:int_k090_r010_t008_025,vanilla_cma,50,1052.6716765148976,647.9495545778309,-376.38538984280876,0.7,0.3,0.001282241835095732,0.002080482526803216
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,int_k093_r010_t005_020,proxy_sigma_controller:int_k093_r010_t005_020,vanilla_cma,50,1052.6716765148976,966.2863686767231,-50.46526783306206,0.52,0.48,0.5852066143769612,0.6219169924006082
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,int_k093_r010_t008_025,proxy_sigma_controller:int_k093_r010_t008_025,vanilla_cma,50,1052.6716765148976,915.2156963534114,-253.7888748504364,0.62,0.38,0.14333259515310637,0.17716646954547052
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,int_k093_r010_t012_030,proxy_sigma_controller:int_k093_r010_t012_030,vanilla_cma,50,1052.6716765148976,555.1158718864174,-329.4173303254536,0.7,0.3,0.0034275276816781997,0.005278759210285142
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,int_k093_r010_t016_035,proxy_sigma_controller:int_k093_r010_t016_035,vanilla_cma,50,1052.6716765148976,815.6688765546573,-117.85373135865126,0.58,0.42,0.05178623002471738,0.06953116199122894
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,int_k095_r020_t005_020,proxy_sigma_controller:int_k095_r020_t005_020,vanilla_cma,50,1052.6716765148976,1369.3397249798659,282.49353881432756,0.36,0.64,0.27372721377670217,0.320461128323944
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,int_k095_r020_t008_025,proxy_sigma_controller:int_k095_r020_t008_025,vanilla_cma,50,1052.6716765148976,1308.131441037445,516.4609562875345,0.34,0.66,0.05178623002471738,0.06953116199122894
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,int_k095_r020_t012_030,proxy_sigma_controller:int_k095_r020_t012_030,vanilla_cma,50,1052.6716765148976,1111.954702206375,299.8557575557504,0.4,0.6,0.2571237847552261,0.30599855375828566
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,int_k097_r005_t005_020,proxy_sigma_controller:int_k097_r005_t005_020,vanilla_cma,50,1052.6716765148976,814.5999916599372,-299.44047691450766,0.56,0.44,0.3724861917482851,0.42151679066210657
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,int_k097_r005_t008_025,proxy_sigma_controller:int_k097_r005_t008_025,vanilla_cma,50,1052.6716765148976,867.0738041294048,-231.72358413610334,0.64,0.36,0.2954728324166016,0.3424393389777918
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,int_k097_r005_t012_030,proxy_sigma_controller:int_k097_r005_t012_030,vanilla_cma,50,1052.6716765148976,782.4464397500362,-244.13444571862647,0.6,0.4,0.2866420365460076,0.33287462308568627
ellipsoid_cond1e6,10,0.1,proxy_sigma_controller,int_k097_r005_t016_035,proxy_sigma_controller:int_k097_r005_t016_035,vanilla_cma,50,1052.6716765148976,849.3392408438399,-171.718923778627,0.64,0.36,0.0857934137886982,0.11030581772832626
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,vanilla_cma,50,1052.8305778525437,745.9767503768941,-394.49236709446836,0.7,0.3,0.002614123910062105,0.0041480313283630095
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,vanilla_cma,50,1052.8305778525437,548.3444228785822,-409.08917377363787,0.78,0.22,0.00011903464815610221,0.0002109660225781996
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,vanilla_cma,50,1052.8305778525437,696.5689939986836,-297.14367003552474,0.68,0.32,0.006325487527247375,0.009439069470711109
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k090_r005_t016_035,proxy_sigma_controller:int_k090_r005_t016_035,vanilla_cma,50,1052.8305778525437,523.261824978207,-408.66808521644987,0.72,0.28,4.878706765687468e-05,9.064951925922522e-05
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k090_r010_t008_025,proxy_sigma_controller:int_k090_r010_t008_025,vanilla_cma,50,1052.8305778525437,648.1197172070083,-349.2707825798667,0.66,0.34,0.0021981232450851707,0.0035072548176428207
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k093_r010_t005_020,proxy_sigma_controller:int_k093_r010_t005_020,vanilla_cma,50,1052.8305778525437,965.9272603604923,-28.539119547794996,0.52,0.48,0.5462652589115535,0.5925589249210073
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k093_r010_t008_025,proxy_sigma_controller:int_k093_r010_t008_025,vanilla_cma,50,1052.8305778525437,904.9280252561482,-279.07073994996927,0.62,0.38,0.13807290852462017,0.17214284699173424
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k093_r010_t012_030,proxy_sigma_controller:int_k093_r010_t012_030,vanilla_cma,50,1052.8305778525437,591.0984472427522,-328.5101627034294,0.7,0.3,0.0037864469724659955,0.005769823958043422
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k093_r010_t016_035,proxy_sigma_controller:int_k093_r010_t016_035,vanilla_cma,50,1052.8305778525437,815.7526051336994,-117.79770406244307,0.58,0.42,0.08760075247442067,0.11212896316725846
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k095_r020_t005_020,proxy_sigma_controller:int_k095_r020_t005_020,vanilla_cma,50,1052.8305778525437,1369.419690119957,282.97206698722005,0.38,0.62,0.3325668996889135,0.3800764567873297
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k095_r020_t008_025,proxy_sigma_controller:int_k095_r020_t008_025,vanilla_cma,50,1052.8305778525437,1307.98753845665,516.5570310435144,0.34,0.66,0.04830953815983641,0.06531993892034219
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k095_r020_t012_030,proxy_sigma_controller:int_k095_r020_t012_030,vanilla_cma,50,1052.8305778525437,1165.4131246144912,299.9056660035793,0.38,0.62,0.2653376709882824,0.31318544772387436
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k097_r005_t005_020,proxy_sigma_controller:int_k097_r005_t005_020,vanilla_cma,50,1052.8305778525437,797.6687181459349,-299.57018005806606,0.56,0.44,0.3325668996889135,0.3800764567873297
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k097_r005_t008_025,proxy_sigma_controller:int_k097_r005_t008_025,vanilla_cma,50,1052.8305778525437,821.5432060443177,-231.72961560196484,0.64,0.36,0.24513084584396871,0.2941570150127625
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k097_r005_t012_030,proxy_sigma_controller:int_k097_r005_t012_030,vanilla_cma,50,1052.8305778525437,748.4708060634514,-244.14751213864002,0.6,0.4,0.14601836144972324,0.17971490639965937
ellipsoid_cond1e6,10,0.2,proxy_sigma_controller,int_k097_r005_t016_035,proxy_sigma_controller:int_k097_r005_t016_035,vanilla_cma,50,1052.8305778525437,787.1046163459243,-171.48277592400683,0.66,0.34,0.07719592312590784,0.09992101510229869
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,vanilla_cma,50,61928.181349550985,39401.46994105214,-26021.22539098526,0.8,0.2,2.649707155910619e-07,5.673722385890396e-07
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,vanilla_cma,50,61928.181349550985,25020.543185609386,-36658.05715820532,0.94,0.06,4.9116266609416925e-12,1.5375526938600082e-11
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,vanilla_cma,50,61928.181349550985,23049.35132232854,-41557.824161207034,0.94,0.06,2.4868995751603507e-14,9.613786277129946e-14
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k090_r005_t016_035,proxy_sigma_controller:int_k090_r005_t016_035,vanilla_cma,50,61928.181349550985,21706.978524682596,-34801.23936416054,0.94,0.06,1.9539925233402755e-13,6.780118635204812e-13
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k090_r010_t008_025,proxy_sigma_controller:int_k090_r010_t008_025,vanilla_cma,50,61928.181349550985,30530.823435937382,-32548.900512691638,0.9,0.1,5.610267805877811e-11,1.5840756157772642e-10
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k093_r010_t005_020,proxy_sigma_controller:int_k093_r010_t005_020,vanilla_cma,50,61928.181349550985,42775.01711546818,-24080.237103272164,0.74,0.26,5.374574670646837e-05,9.859092389466809e-05
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k093_r010_t008_025,proxy_sigma_controller:int_k093_r010_t008_025,vanilla_cma,50,61928.181349550985,36053.99036383095,-26351.0291188338,0.84,0.16,3.9920236538648624e-07,8.361474998640585e-07
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k093_r010_t012_030,proxy_sigma_controller:int_k093_r010_t012_030,vanilla_cma,50,61928.181349550985,31483.464489776256,-32163.239682169267,0.92,0.08,9.521272659185342e-13,3.226031206876916e-12
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k093_r010_t016_035,proxy_sigma_controller:int_k093_r010_t016_035,vanilla_cma,50,61928.181349550985,25932.724677108585,-36672.592571444344,0.9,0.1,1.0192735544478637e-11,3.0419770329635726e-11
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k095_r020_t005_020,proxy_sigma_controller:int_k095_r020_t005_020,vanilla_cma,50,61928.181349550985,59204.81796974269,-6248.602787463731,0.58,0.42,0.05935623218713815,0.07859583848227948
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k095_r020_t008_025,proxy_sigma_controller:int_k095_r020_t008_025,vanilla_cma,50,61928.181349550985,54897.71438314621,-10343.812329983182,0.56,0.44,0.06346609527860991,0.0830828883647257
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k095_r020_t012_030,proxy_sigma_controller:int_k095_r020_t012_030,vanilla_cma,50,61928.181349550985,45492.63776930425,-14539.349526780263,0.64,0.36,0.002799360749817126,0.004381608130148545
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k097_r005_t005_020,proxy_sigma_controller:int_k097_r005_t005_020,vanilla_cma,50,61928.181349550985,40156.90254964767,-27734.713941495298,0.72,0.28,0.0005086665780176247,0.0008492520259076865
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k097_r005_t008_025,proxy_sigma_controller:int_k097_r005_t008_025,vanilla_cma,50,61928.181349550985,35291.372529654436,-24371.650258050377,0.76,0.24,6.725303951071737e-06,1.3357845089025244e-05
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k097_r005_t012_030,proxy_sigma_controller:int_k097_r005_t012_030,vanilla_cma,50,61928.181349550985,34415.28824576169,-30242.84822217317,0.82,0.18,7.798730550234723e-08,1.7411119367965892e-07
ellipsoid_cond1e6,20,0.0,proxy_sigma_controller,int_k097_r005_t016_035,proxy_sigma_controller:int_k097_r005_t016_035,vanilla_cma,50,61928.181349550985,28371.576482962337,-33786.060520634215,0.88,0.12,7.237197507947712e-10,1.912213653476093e-09
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,vanilla_cma,50,61928.21811975289,39401.441346687716,-26021.21430167059,0.8,0.2,2.649707155910619e-07,5.673722385890396e-07
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,vanilla_cma,50,61928.21811975289,25020.605897502028,-36657.986641251686,0.94,0.06,4.9116266609416925e-12,1.5375526938600082e-11
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,vanilla_cma,50,61928.21811975289,23049.459078532036,-41557.84775200738,0.94,0.06,2.4868995751603507e-14,9.613786277129946e-14
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k090_r005_t016_035,proxy_sigma_controller:int_k090_r005_t016_035,vanilla_cma,50,61928.21811975289,21707.168484282935,-34801.360150530076,0.94,0.06,1.9539925233402755e-13,6.780118635204812e-13
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k090_r010_t008_025,proxy_sigma_controller:int_k090_r010_t008_025,vanilla_cma,50,61928.21811975289,30530.82588653783,-32549.045819151524,0.9,0.1,5.610267805877811e-11,1.5840756157772642e-10
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k093_r010_t005_020,proxy_sigma_controller:int_k093_r010_t005_020,vanilla_cma,50,61928.21811975289,42775.03675692308,-24080.242307318164,0.74,0.26,5.374574670646837e-05,9.859092389466809e-05
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k093_r010_t008_025,proxy_sigma_controller:int_k093_r010_t008_025,vanilla_cma,50,61928.21811975289,36054.07530515273,-26351.040204359204,0.84,0.16,3.9920236538648624e-07,8.361474998640585e-07
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k093_r010_t012_030,proxy_sigma_controller:int_k093_r010_t012_030,vanilla_cma,50,61928.21811975289,31483.451469308857,-32163.25517093244,0.92,0.08,9.521272659185342e-13,3.226031206876916e-12
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k093_r010_t016_035,proxy_sigma_controller:int_k093_r010_t016_035,vanilla_cma,50,61928.21811975289,25932.760188571992,-36672.601525514285,0.9,0.1,1.0192735544478637e-11,3.0419770329635726e-11
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k095_r020_t005_020,proxy_sigma_controller:int_k095_r020_t005_020,vanilla_cma,50,61928.21811975289,59204.66404623292,-6248.560931821581,0.58,0.42,0.05935623218713815,0.07859583848227948
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k095_r020_t008_025,proxy_sigma_controller:int_k095_r020_t008_025,vanilla_cma,50,61928.21811975289,54897.720931509444,-10343.925147341412,0.56,0.44,0.06346609527860991,0.0830828883647257
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k095_r020_t012_030,proxy_sigma_controller:int_k095_r020_t012_030,vanilla_cma,50,61928.21811975289,45492.58039191442,-14539.434633036211,0.64,0.36,0.002799360749817126,0.004381608130148545
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k097_r005_t005_020,proxy_sigma_controller:int_k097_r005_t005_020,vanilla_cma,50,61928.21811975289,40156.980468870875,-27734.715572398458,0.72,0.28,0.0005086665780176247,0.0008492520259076865
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k097_r005_t008_025,proxy_sigma_controller:int_k097_r005_t008_025,vanilla_cma,50,61928.21811975289,35291.36073283007,-24371.61537561688,0.76,0.24,6.358623311442102e-06,1.267324230931021e-05
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k097_r005_t012_030,proxy_sigma_controller:int_k097_r005_t012_030,vanilla_cma,50,61928.21811975289,34415.227514276725,-30242.839361009348,0.82,0.18,7.798730550234723e-08,1.7411119367965892e-07
ellipsoid_cond1e6,20,0.1,proxy_sigma_controller,int_k097_r005_t016_035,proxy_sigma_controller:int_k097_r005_t016_035,vanilla_cma,50,61928.21811975289,28371.57619382142,-33786.10868483959,0.88,0.12,7.237197507947712e-10,1.912213653476093e-09
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,vanilla_cma,50,61928.2427355092,39401.30060558423,-26021.03464494081,0.8,0.2,2.649707155910619e-07,5.673722385890396e-07
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,vanilla_cma,50,61928.2427355092,25020.499181074705,-36658.229604680135,0.94,0.06,4.9116266609416925e-12,1.5375526938600082e-11
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,vanilla_cma,50,61928.2427355092,23049.279749836107,-41557.88404740926,0.94,0.06,2.4868995751603507e-14,9.613786277129946e-14
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k090_r005_t016_035,proxy_sigma_controller:int_k090_r005_t016_035,vanilla_cma,50,61928.2427355092,21707.16050530743,-34801.11518962697,0.94,0.06,1.9539925233402755e-13,6.780118635204812e-13
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k090_r010_t008_025,proxy_sigma_controller:int_k090_r010_t008_025,vanilla_cma,50,61928.2427355092,30499.729357085314,-32549.26619522481,0.9,0.1,5.610267805877811e-11,1.5840756157772642e-10
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k093_r010_t005_020,proxy_sigma_controller:int_k093_r010_t005_020,vanilla_cma,50,61928.2427355092,42774.9584633057,-24079.8963891482,0.74,0.26,5.374574670646837e-05,9.859092389466809e-05
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k093_r010_t008_025,proxy_sigma_controller:int_k093_r010_t008_025,vanilla_cma,50,61928.2427355092,36053.74229573841,-26350.98022583707,0.84,0.16,3.9920236538648624e-07,8.361474998640585e-07
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k093_r010_t012_030,proxy_sigma_controller:int_k093_r010_t012_030,vanilla_cma,50,61928.2427355092,31483.75286118645,-31969.459058574517,0.92,0.08,9.521272659185342e-13,3.226031206876916e-12
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k093_r010_t016_035,proxy_sigma_controller:int_k093_r010_t016_035,vanilla_cma,50,61928.2427355092,25932.729490012483,-36672.59168448161,0.9,0.1,1.0192735544478637e-11,3.0419770329635726e-11
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k095_r020_t005_020,proxy_sigma_controller:int_k095_r020_t005_020,vanilla_cma,50,61928.2427355092,59204.714451693755,-6248.351440232422,0.58,0.42,0.05935623218713815,0.07859583848227948
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k095_r020_t008_025,proxy_sigma_controller:int_k095_r020_t008_025,vanilla_cma,50,61928.2427355092,54897.69901725873,-10343.750266395356,0.56,0.44,0.06346609527860991,0.0830828883647257
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k095_r020_t012_030,proxy_sigma_controller:int_k095_r020_t012_030,vanilla_cma,50,61928.2427355092,45492.54333860645,-14539.5814721938,0.64,0.36,0.002799360749817126,0.004381608130148545
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k097_r005_t005_020,proxy_sigma_controller:int_k097_r005_t005_020,vanilla_cma,50,61928.2427355092,40156.932189356274,-27734.814862943495,0.72,0.28,0.0005086665780176247,0.0008492520259076865
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k097_r005_t008_025,proxy_sigma_controller:int_k097_r005_t008_025,vanilla_cma,50,61928.2427355092,35291.22244157831,-24371.511172560266,0.76,0.24,6.358623311442102e-06,1.267324230931021e-05
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k097_r005_t012_030,proxy_sigma_controller:int_k097_r005_t012_030,vanilla_cma,50,61928.2427355092,34415.63805154426,-30242.509447121818,0.82,0.18,7.798730550234723e-08,1.7411119367965892e-07
ellipsoid_cond1e6,20,0.2,proxy_sigma_controller,int_k097_r005_t016_035,proxy_sigma_controller:int_k097_r005_t016_035,vanilla_cma,50,61928.2427355092,28371.41913846597,-33786.26238585227,0.88,0.12,8.008242957657785e-10,2.077814389013912e-09
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,int_k090_r005_t005_020,proxy_sigma_controller:int_k090_r005_t005_020,vanilla_cma,50,974739.838764416,305777.87113927456,-632533.9611241235,1.0,0.0,1.7763568394002505e-15,1.0440627954025962e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,int_k090_r005_t008_025,proxy_sigma_controller:int_k090_r005_t008_025,vanilla_cma,50,974739.838764416,246807.78558771795,-643001.041927808,1.0,0.0,1.7763568394002505e-15,1.0440627954025962e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,int_k090_r005_t012_030,proxy_sigma_controller:int_k090_r005_t012_030,vanilla_cma,50,974739.838764416,242281.0312694481,-720444.0955293425,0.98,0.02,3.552713678800501e-15,1.719632839486629e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,int_k090_r005_t016_035,proxy_sigma_controller:int_k090_r005_t016_035,vanilla_cma,50,974739.838764416,224594.8336016636,-706687.914091207,0.98,0.02,3.552713678800501e-15,1.719632839486629e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,int_k090_r010_t008_025,proxy_sigma_controller:int_k090_r010_t008_025,vanilla_cma,50,974739.838764416,274015.0729121774,-634342.7000867786,0.98,0.02,3.552713678800501e-15,1.719632839486629e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,int_k093_r010_t005_020,proxy_sigma_controller:int_k093_r010_t005_020,vanilla_cma,50,974739.838764416,340724.56972660375,-627847.1235146826,1.0,0.0,1.7763568394002505e-15,1.0440627954025962e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,int_k093_r010_t008_025,proxy_sigma_controller:int_k093_r010_t008_025,vanilla_cma,50,974739.838764416,310093.8055955016,-636139.7881812844,0.98,0.02,1.2434497875801753e-14,5.079624664157312e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,int_k093_r010_t012_030,proxy_sigma_controller:int_k093_r010_t012_030,vanilla_cma,50,974739.838764416,265459.3237933341,-690590.5394797476,1.0,0.0,1.7763568394002505e-15,1.0440627954025962e-14
ellipsoid_cond1e6,40,0.0,proxy_sigma_controller,int_k093_r010_t016_035,proxy_sigma_controller:int_k093_r010_t016_035,vanilla_cma,50,974739.838764416,225050.521404657,-689735.713423153,1.0,0.0,1.7763568394002505e-15,1.0440627954025962e-14
