method,variant_id,method_instance,function,dimension,noise_sigma,seed,generations,final_best,k,r,descent_sharpness,proxy_trace_written,trace_available,trace_path,trace_rows,first_floor_gen_trace,floor_gens_trace,descent_gens_trace,sigma_volume_total,sigma_volume_descent,sigma_volume_floor,descent_volume_fraction,mean_log_contraction_descent,std_log_contraction_descent
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1004,100,285419.8810874557,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1004.csv,100.0,100.0,0.0,100.0,44.946320181146824,44.946320181146824,0.0,1.0,0.021857824534015653,0.06360208425223926
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1005,100,311470.00049327797,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1005.csv,100.0,100.0,0.0,100.0,65.58152891992377,65.58152891992377,0.0,1.0,0.022418711793577954,0.06108809163928364
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1006,100,242329.1867068908,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1006.csv,100.0,100.0,0.0,100.0,55.82220272080669,55.82220272080669,0.0,1.0,0.025435169588269635,0.06357952978739931
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1007,100,358015.04177588585,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1007.csv,100.0,100.0,0.0,100.0,54.75660457463076,54.75660457463076,0.0,1.0,0.022153412556431135,0.06343089703601688
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1008,100,193797.1325537167,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1008.csv,100.0,100.0,0.0,100.0,46.33658410984064,46.33658410984064,0.0,1.0,0.02481370475817015,0.06180531847476926
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1009,100,105676.45284120383,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1009.csv,100.0,100.0,0.0,100.0,43.59537525536189,43.59537525536189,0.0,1.0,0.02694339848561544,0.06473664479021966
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1010,100,265770.9099467232,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1010.csv,100.0,100.0,0.0,100.0,48.41054684399297,48.41054684399297,0.0,1.0,0.02809546179000863,0.061816781181820504
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1011,100,287436.20830853016,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1011.csv,100.0,100.0,0.0,100.0,45.248170151969475,45.248170151969475,0.0,1.0,0.025169870351122777,0.06584588745361927
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1012,100,557365.2719242076,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1012.csv,100.0,100.0,0.0,100.0,60.186909969135606,60.186909969135606,0.0,1.0,0.017333137841978166,0.059498954823618826
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1013,100,205788.6319526012,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1013.csv,100.0,100.0,0.0,100.0,53.21515694151087,53.21515694151087,0.0,1.0,0.02357077509797111,0.058074621377319904
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1014,100,249914.53101467408,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1014.csv,100.0,100.0,0.0,100.0,56.07667291653683,56.07667291653683,0.0,1.0,0.02667809924846861,0.06696982700600909
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1015,100,239141.06040098568,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1015.csv,100.0,100.0,0.0,100.0,60.55797975167432,60.55797975167432,0.0,1.0,0.0225095781493838,0.06738810882254918
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1016,100,312575.2098333949,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1016.csv,100.0,100.0,0.0,100.0,49.99423065839594,49.99423065839594,0.0,1.0,0.028807792975913973,0.0696272384748904
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1017,100,306887.57797521213,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1017.csv,100.0,100.0,0.0,100.0,44.172746831264426,44.172746831264426,0.0,1.0,0.01825019069449311,0.06125719328082773
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1018,100,368869.0534573832,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1018.csv,100.0,100.0,0.0,100.0,50.9684728886552,50.9684728886552,0.0,1.0,0.021296937274453392,0.06601565051783172
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.1,1019,100,293599.13934736943,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p1_seed1019.csv,100.0,100.0,0.0,100.0,54.89853110963728,54.89853110963728,0.0,1.0,0.0196675532360331,0.055791497908613596
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1000,100,289602.93300508696,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1000.csv,100.0,100.0,0.0,100.0,48.607340138354715,48.607340138354715,0.0,1.0,0.026321933655515953,0.06300990862480924
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1001,100,388120.1833557814,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1001.csv,100.0,100.0,0.0,100.0,50.88380986938365,50.88380986938365,0.0,1.0,0.018189613123955898,0.05667740293165856
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1002,100,314100.17674341076,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1002.csv,100.0,100.0,0.0,100.0,44.727675233108585,44.727675233108585,0.0,1.0,0.01762872586439361,0.0593384705654819
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1003,100,381684.03731489886,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1003.csv,100.0,100.0,0.0,100.0,57.364959328979495,57.364959328979495,0.0,1.0,0.024192239928070625,0.05997220805071635
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1004,100,285419.67538586643,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1004.csv,100.0,100.0,0.0,100.0,44.946320181146824,44.946320181146824,0.0,1.0,0.021857824534015653,0.06360208425223926
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1005,100,311469.94339469593,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1005.csv,100.0,100.0,0.0,100.0,65.58152891992377,65.58152891992377,0.0,1.0,0.022418711793577954,0.06108809163928364
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1006,100,242329.34043606595,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1006.csv,100.0,100.0,0.0,100.0,55.82220272080669,55.82220272080669,0.0,1.0,0.025435169588269635,0.06357952978739931
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1007,100,358015.1180139214,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1007.csv,100.0,100.0,0.0,100.0,54.75660457463076,54.75660457463076,0.0,1.0,0.022153412556431135,0.06343089703601688
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1008,100,193797.3228933456,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1008.csv,100.0,100.0,0.0,100.0,46.33658410984064,46.33658410984064,0.0,1.0,0.02481370475817015,0.06180531847476926
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1009,100,105676.48035867688,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1009.csv,100.0,100.0,0.0,100.0,43.59537525536189,43.59537525536189,0.0,1.0,0.02694339848561544,0.06473664479021966
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1010,100,265771.20725921186,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1010.csv,100.0,100.0,0.0,100.0,48.41054684399297,48.41054684399297,0.0,1.0,0.02809546179000863,0.061816781181820504
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1011,100,287436.05417710054,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1011.csv,100.0,100.0,0.0,100.0,45.248170151969475,45.248170151969475,0.0,1.0,0.025169870351122777,0.06584588745361927
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1012,100,557365.1346750181,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1012.csv,100.0,100.0,0.0,100.0,60.186909969135606,60.186909969135606,0.0,1.0,0.017333137841978166,0.059498954823618826
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1013,100,205788.9718154716,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1013.csv,100.0,100.0,0.0,100.0,53.21515694151087,53.21515694151087,0.0,1.0,0.02357077509797111,0.058074621377319904
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1014,100,249914.43065858868,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1014.csv,100.0,100.0,0.0,100.0,56.07667291653683,56.07667291653683,0.0,1.0,0.02667809924846861,0.06696982700600909
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1015,100,239140.84262691817,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1015.csv,100.0,100.0,0.0,100.0,60.55797975167432,60.55797975167432,0.0,1.0,0.0225095781493838,0.06738810882254918
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1016,100,312575.2709283958,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1016.csv,100.0,100.0,0.0,100.0,49.99423065839594,49.99423065839594,0.0,1.0,0.028807792975913973,0.0696272384748904
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1017,100,306887.3828300267,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1017.csv,100.0,100.0,0.0,100.0,44.172746831264426,44.172746831264426,0.0,1.0,0.01825019069449311,0.06125719328082773
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1018,100,368869.18656273367,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1018.csv,100.0,100.0,0.0,100.0,50.9684728886552,50.9684728886552,0.0,1.0,0.021296937274453392,0.06601565051783172
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,ellipsoid_cond1e6,40,0.2,1019,100,293599.53471312986,0.86,0.02,7.541144486729183,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_ellipsoid_cond1e6_d40_n0p2_seed1019.csv,100.0,100.0,0.0,100.0,54.89853110963728,54.89853110963728,0.0,1.0,0.0196675532360331,0.055791497908613596
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1000,100,0.0045794405575601,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1000.csv,100.0,53.0,48.0,52.0,47.41361630879598,42.61361630879598,4.799999999999999,0.8987632588761317,-0.00820572932096102,0.021179852911818762
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1001,100,0.006831805560235,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1001.csv,100.0,52.0,49.0,51.0,41.60481045387293,36.70481045387293,4.899999999999999,0.8822251574626784,-0.0001777505428139378,0.02900704921442179
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1002,100,0.0050694967863783,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1002.csv,100.0,55.0,40.0,54.0,45.48434052712661,41.48434052712661,4.0,0.912057645474393,0.012086233676018398,0.04319563846193435
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1003,100,0.0048736647773697,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1003.csv,100.0,48.0,47.0,47.0,38.9495122548483,34.249512254848305,4.699999999999998,0.8793309664766096,0.015499113445133491,0.04823013866599502
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1004,100,0.0039254386291494,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1004.csv,100.0,50.0,51.0,49.0,46.52856203723814,41.42856203723814,5.099999999999998,0.8903899072591513,0.00222795778127894,0.028275376289327265
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1005,100,0.00406594283675,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1005.csv,100.0,55.0,46.0,54.0,39.705817854134224,35.10581785413422,4.599999999999999,0.8841479599564263,0.004590716014942224,0.03771859583049247
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1006,100,0.003324402394417,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1006.csv,100.0,48.0,52.0,47.0,44.19545895575305,38.99545895575305,5.199999999999998,0.8823408530454214,0.0052744396767421195,0.04038535106073419
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1007,100,0.0027471736529749,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1007.csv,100.0,55.0,46.0,54.0,43.77190290823998,39.17190290823998,4.599999999999999,0.8949097550169778,-0.004070116833317828,0.019156873340142835
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1008,100,0.0028208794268277,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1008.csv,100.0,45.0,56.0,44.0,33.306285416597945,27.706285416597947,5.599999999999998,0.8318635677934448,0.009957412990102221,0.03495541200009447
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1009,100,0.0047635469050768,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1009.csv,100.0,50.0,51.0,49.0,40.929934285062586,35.82993428506259,5.099999999999998,0.8753968192452914,-0.0019947282532273964,0.030418732728305618
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1010,100,0.0059988040864724,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1010.csv,100.0,49.0,52.0,48.0,42.57390842073535,37.373908420735354,5.199999999999998,0.8778594638619702,0.005085192691292489,0.03175572419281846
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1011,100,0.0036810546286544,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1011.csv,100.0,50.0,51.0,49.0,43.6042625545135,38.5042625545135,5.099999999999998,0.8830389576334644,-0.0032789531533892555,0.01939783188702753
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1012,100,0.003269020049933,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1012.csv,100.0,56.0,43.0,55.0,43.8271166085441,39.527116608544105,4.299999999999999,0.9018872257007728,0.0023575173789218513,0.03841226914240559
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1013,100,0.0039963672908559,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1013.csv,100.0,56.0,45.0,55.0,48.30421333012339,43.80421333012339,4.499999999999998,0.9068404246800202,-0.0007022559986373615,0.02820704756123155
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1014,100,0.0055319835193392,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1014.csv,100.0,48.0,53.0,47.0,40.92641995954766,35.62641995954766,5.299999999999999,0.8704993008125654,0.004564477594478591,0.03246608480809514
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1015,100,0.0082982899569734,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1015.csv,100.0,55.0,38.0,54.0,54.28090303483812,50.48090303483812,3.8000000000000007,0.92999379546871,0.0023306303743678013,0.03128343002690784
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1016,100,0.0040528379817555,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1016.csv,100.0,47.0,54.0,46.0,42.69785299449363,37.29785299449363,5.399999999999999,0.8735299407045972,0.004021122710846736,0.0331824146974321
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1017,100,0.0054265363631761,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1017.csv,100.0,49.0,52.0,48.0,43.422883611804814,38.22288361180482,5.199999999999998,0.880247473970468,0.0004269484282923847,0.02959131101371381
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,1018,100,0.0050277082452955,0.9,0.05,2.1072103131565254,True,True,artifacts/runs/descent-geometry/anchors-full/20260306T072559Z-ff541e20/results/proxy_traces/eval_proxy_sigma_controller_anchor_k090_r005_sphere_d10_n0p0_seed1018.csv,100.0,40.0,60.0,39.0,32.9977183879344,26.9977183879344,5.999999999999998,0.8181692464472362,0.011991922405283148,0.03638934577886067
