method,variant_id,method_instance,function,dimension,noise_sigma,k,r,descent_sharpness,n_runs,n_trace_available,trace_coverage,final_best_mean,final_best_median,first_floor_gen_trace_mean,floor_gens_trace_mean,descent_gens_trace_mean,sigma_volume_total_mean,sigma_volume_descent_mean,sigma_volume_floor_mean,descent_volume_fraction_mean,mean_log_contraction_descent_mean,std_log_contraction_descent_mean
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,rastrigin,20,0.2,0.86,0.02,7.541144486729183,20,20,1.0,59.66047224796387,55.84292575103005,79.45,20.85,78.45,38.59560773604773,37.76160773604772,0.834,0.977423862859548,0.026762838322735783,0.06774390260721419
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,rastrigin,40,0.0,0.86,0.02,7.541144486729183,20,20,1.0,203.5758167970926,211.32014178273795,98.5,0.85,98.3,43.777409052974704,43.743409052974705,0.034,0.9990925758246746,0.022182134467554855,0.06651601614400948
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,rastrigin,40,0.1,0.86,0.02,7.541144486729183,20,20,1.0,199.32070889885296,196.43284482379335,97.55,0.75,97.25,43.17438813922294,43.14438813922295,0.03,0.9992757981474183,0.022452815846474523,0.06613263133505434
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,rastrigin,40,0.2,0.86,0.02,7.541144486729183,20,20,1.0,207.1879734291353,202.89241790269188,98.7,0.9,98.35,44.89415457217005,44.85815457217005,0.036000000000000004,0.9990924443712155,0.02279259622815192,0.06692112953679057
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,rosenbrock,10,0.0,0.86,0.02,7.541144486729183,20,20,1.0,18.65346181045519,7.771018072229346,73.25,23.85,72.35,31.445503890794946,30.491503890794945,0.954,0.9674426722409566,0.019780654407172096,0.05855428287208834
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,rosenbrock,10,0.1,0.86,0.02,7.541144486729183,20,20,1.0,18.2237809617424,7.880382983331195,68.5,27.8,67.55,31.417104038563274,30.305104038563275,1.1119999999999999,0.962199596275922,0.021339199476274703,0.059698479856479844
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,rosenbrock,10,0.2,0.86,0.02,7.541144486729183,20,20,1.0,17.2750319829051,7.601390554885949,71.0,26.35,70.05,31.532933191680705,30.478933191680703,1.054,0.9641398410441727,0.02027617663042717,0.05930898890395588
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,rosenbrock,20,0.0,0.86,0.02,7.541144486729183,20,20,1.0,73.98969233709471,27.769133585899933,96.9,2.6,96.4,44.73344539009616,44.62944539009616,0.10399999999999998,0.9975009987567276,0.01085505703250714,0.05133114199057216
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,rosenbrock,20,0.1,0.86,0.02,7.541144486729183,20,20,1.0,75.80246778389558,28.031576675330157,95.9,2.75,95.45,44.72515660752913,44.61515660752913,0.11000000000000001,0.9972201712668726,0.011103437038332725,0.05128400873587079
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,rosenbrock,20,0.2,0.86,0.02,7.541144486729183,20,20,1.0,73.76760859548347,24.052304433420172,96.1,3.8,95.7,44.6794988668601,44.52749886686011,0.152,0.9962431471113582,0.010031182011798156,0.050531480194081914
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,rosenbrock,40,0.0,0.86,0.02,7.541144486729183,20,20,1.0,493.636725700166,472.0529774956859,100.0,0.0,100.0,61.93653146335379,61.93653146335379,0.0,1.0,0.007879027862102112,0.049617733783113724
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,rosenbrock,40,0.1,0.86,0.02,7.541144486729183,20,20,1.0,492.37645056267763,472.1052390005395,100.0,0.0,100.0,61.938004959258954,61.938004959258954,0.0,1.0,0.007864248460981339,0.04962466774385886
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,rosenbrock,40,0.2,0.86,0.02,7.541144486729183,20,20,1.0,484.41120484697296,472.04736066084047,100.0,0.0,100.0,61.95066617302812,61.95066617302812,0.0,1.0,0.007790351455377477,0.04962186683222919
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,sphere,10,0.0,0.86,0.02,7.541144486729183,20,20,1.0,0.000887444179919225,0.0008345656115759,63.1,37.4,62.1,39.002812346414416,37.506812346414414,1.496,0.9593473874666494,0.00568553739221881,0.04216614107571902
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,sphere,10,0.1,0.86,0.02,7.541144486729183,20,20,1.0,-0.23195882586214228,-0.23117132796696455,60.05,36.55,59.05,38.838307420512336,37.37630742051233,1.4620000000000002,0.9612472111083612,0.019673402907502184,0.05835792411224776
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,sphere,10,0.2,0.86,0.02,7.541144486729183,20,20,1.0,-0.4363602010701907,-0.4581777088453674,56.25,40.4,55.25,38.79014428309166,37.17414428309166,1.616,0.9571529481393573,0.028459055733356747,0.06534120341492075
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,sphere,20,0.0,0.86,0.02,7.541144486729183,20,20,1.0,0.026690456465689332,0.01979877104673555,96.95,3.2,96.25,56.0030721121031,55.87507211210309,0.128,0.99758737088614,-0.0008651527390451446,0.040720639331001
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,sphere,20,0.1,0.86,0.02,7.541144486729183,20,20,1.0,-0.09585680299654856,-0.1135971381733655,89.15,9.7,88.2,55.39374689669538,55.005746896695385,0.388,0.9927001617027559,0.005684420781348286,0.048161236003225104
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,sphere,20,0.2,0.86,0.02,7.541144486729183,20,20,1.0,-0.23862789239213003,-0.25125140604050755,86.3,13.0,85.3,56.348224551724435,55.82822455172443,0.5199999999999999,0.9906076020905475,0.009447849276652395,0.05379388878915857
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,sphere,40,0.0,0.86,0.02,7.541144486729183,20,20,1.0,2.503746115836927,2.369616901241119,100.0,0.0,100.0,79.33342564660128,79.33342564660128,0.0,1.0,-0.002167462083564022,0.04374457098773186
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,sphere,40,0.1,0.86,0.02,7.541144486729183,20,20,1.0,2.3252455000523815,2.309805716837404,100.0,0.0,100.0,78.69324590010302,78.69324590010302,0.0,1.0,-0.0015717427209428433,0.044179294768050034
proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,sphere,40,0.2,0.86,0.02,7.541144486729183,20,20,1.0,2.467006542940564,2.3823619775025096,100.0,0.0,100.0,78.30424843222428,78.30424843222428,0.0,1.0,6.495746869965174e-05,0.046064421240082976
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,ellipsoid_cond1e6,10,0.0,0.9,0.05,2.1072103131565254,20,20,1.0,631.2833721340293,428.7855826725431,57.25,21.75,56.25,33.93286349677591,31.75786349677591,2.1750000000000003,0.9321587701036089,0.04724563573564179,0.04925134390692085
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,ellipsoid_cond1e6,10,0.1,0.9,0.05,2.1072103131565254,20,20,1.0,631.7031759757133,428.7360221591867,57.25,22.1,56.25,33.92881172647573,31.718811726475742,2.21,0.9309684773629409,0.04724563573564179,0.04925134390692085
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,ellipsoid_cond1e6,10,0.2,0.9,0.05,2.1072103131565254,20,20,1.0,610.1344376627159,416.53045276561454,57.2,21.05,56.2,33.95594087853914,31.85094087853915,2.105,0.9339479770097355,0.04726604191736471,0.04927950234384869
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,ellipsoid_cond1e6,20,0.0,0.9,0.05,2.1072103131565254,20,20,1.0,27727.788966197415,20824.402533275832,78.45,10.85,77.6,40.84264116180614,39.75764116180615,1.0850000000000002,0.9729013223453625,0.03119299126266158,0.05017253000492796
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,ellipsoid_cond1e6,20,0.1,0.9,0.05,2.1072103131565254,20,20,1.0,27727.800237733016,20824.283312242806,78.45,10.85,77.6,40.84264116180614,39.75764116180615,1.0850000000000002,0.9729013223453625,0.03119299126266158,0.05017253000492796
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,ellipsoid_cond1e6,20,0.2,0.9,0.05,2.1072103131565254,20,20,1.0,27727.74029728896,20824.38431279568,78.45,10.85,77.6,40.84264116180614,39.75764116180615,1.0850000000000002,0.9729013223453625,0.03119299126266158,0.05017253000492796
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,ellipsoid_cond1e6,40,0.0,0.9,0.05,2.1072103131565254,20,20,1.0,280757.27072808554,227914.19851520652,94.85,2.35,94.45,54.82922065734515,54.59422065734516,0.23499999999999996,0.9955916373137066,0.0233929736148194,0.04889108350355027
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,ellipsoid_cond1e6,40,0.1,0.9,0.05,2.1072103131565254,20,20,1.0,280757.2615567454,227914.22195902656,94.85,2.35,94.45,54.82922065734515,54.59422065734516,0.23499999999999996,0.9955916373137066,0.0233929736148194,0.04889108350355027
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,ellipsoid_cond1e6,40,0.2,0.9,0.05,2.1072103131565254,20,20,1.0,280757.2888238594,227914.1320833112,94.85,2.35,94.45,54.82922065734515,54.59422065734516,0.23499999999999996,0.9955916373137066,0.0233929736148194,0.04889108350355027
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rastrigin,10,0.0,0.9,0.05,2.1072103131565254,20,20,1.0,23.58161220395049,25.53059766309476,46.7,53.15,45.7,40.62972555699186,35.31472555699186,5.3149999999999995,0.8639469835164266,0.03698680380132377,0.055039035529348704
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rastrigin,10,0.1,0.9,0.05,2.1072103131565254,20,20,1.0,20.077759183060856,18.40647813318609,48.8,50.15,47.8,42.424855347577925,37.40985534757793,5.014999999999999,0.8776688115190426,0.037261944325839194,0.055193384706247704
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rastrigin,10,0.2,0.9,0.05,2.1072103131565254,20,20,1.0,21.779358465865556,21.488526942621125,46.2,53.9,45.2,40.22284717295465,34.832847172954665,5.389999999999998,0.8591460876323362,0.036818473838909106,0.05477728434366712
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rastrigin,20,0.0,0.9,0.05,2.1072103131565254,20,20,1.0,66.68864268311458,67.8684615732476,58.1,41.25,57.1,44.154123085016174,40.029123085016174,4.125,0.9038247830887391,0.030170581791324876,0.05396402099984855
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rastrigin,20,0.1,0.9,0.05,2.1072103131565254,20,20,1.0,73.88093424204035,65.41851675209259,56.95,41.95,55.95,43.86642192094054,39.67142192094054,4.1949999999999985,0.9014239469058538,0.03215599554087708,0.0557229007114262
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rastrigin,20,0.2,0.9,0.05,2.1072103131565254,20,20,1.0,69.66526138678643,67.9482884959364,57.25,41.35,56.25,44.813209270417886,40.678209270417895,4.135,0.9050310701711657,0.03215620038823307,0.054448217921177766
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rastrigin,40,0.0,0.9,0.05,2.1072103131565254,20,20,1.0,253.03335165219443,253.16244521629955,69.1,24.75,68.1,48.76935953971212,46.29435953971211,2.475,0.9472308636614797,0.03069203226955347,0.054501203338530244
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rastrigin,40,0.1,0.9,0.05,2.1072103131565254,20,20,1.0,250.3749081062355,252.5355188184892,69.0,24.5,68.0,48.546767199875546,46.09676719987554,2.45,0.9483950885090688,0.031213073733775954,0.05506866922551079
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rastrigin,40,0.2,0.9,0.05,2.1072103131565254,20,20,1.0,235.8015209708605,241.0425512942216,74.35,21.35,73.35,49.953052193742565,47.81805219374256,2.1350000000000007,0.9551854821256596,0.026910482878289566,0.05297520135253725
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rosenbrock,10,0.0,0.9,0.05,2.1072103131565254,20,20,1.0,22.15636138343943,8.580527567642847,56.6,38.35,55.7,35.62932236853881,31.794322368538815,3.8349999999999995,0.8880055057313857,0.02029948637999835,0.04450242834798758
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rosenbrock,10,0.1,0.9,0.05,2.1072103131565254,20,20,1.0,21.86554543265522,8.61322752721258,51.8,39.85,50.8,35.40536854925444,31.420368549254437,3.9849999999999994,0.8833762592659384,0.02226423235722024,0.04538628357564598
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rosenbrock,10,0.2,0.9,0.05,2.1072103131565254,20,20,1.0,26.714892414932898,8.997840814323038,50.1,36.4,49.1,35.3235930111119,31.683593011111913,3.6399999999999992,0.8929635264840584,0.02331112364408477,0.045955381437834376
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rosenbrock,20,0.0,0.9,0.05,2.1072103131565254,20,20,1.0,78.49678682356888,35.45084098075782,78.75,19.2,77.75,46.15912460963509,44.23912460963509,1.9200000000000004,0.9564849768280922,0.012646586834122014,0.041352894449527236
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rosenbrock,20,0.1,0.9,0.05,2.1072103131565254,20,20,1.0,78.37281299962571,33.342987811563205,77.15,18.75,76.2,46.104869101148644,44.22986910114865,1.8750000000000004,0.9578807972180664,0.012715149253851022,0.04121938253077802
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rosenbrock,20,0.2,0.9,0.05,2.1072103131565254,20,20,1.0,77.98822333702796,31.552065544402723,77.25,18.9,76.25,46.11461271234653,44.224612712346534,1.8900000000000001,0.9577284002614382,0.012671492555313435,0.04151968078607074
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rosenbrock,40,0.0,0.9,0.05,2.1072103131565254,20,20,1.0,611.6641010680385,473.63813810919135,99.6,0.3,99.55,63.701355095060954,63.671355095060946,0.03,0.9995145886147505,0.0066006015311419084,0.03930395980253522
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rosenbrock,40,0.1,0.9,0.05,2.1072103131565254,20,20,1.0,615.6766902262779,549.6224222096533,99.6,0.3,99.55,63.665793723371294,63.635793723371286,0.03,0.9995145886147505,0.006737425556853698,0.03966757765519482
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,rosenbrock,40,0.2,0.9,0.05,2.1072103131565254,20,20,1.0,606.8646367022891,483.77284843150653,99.6,0.3,99.55,63.6502276734175,63.62022767341749,0.03,0.9995145831970275,0.006737425556853699,0.03957988793860514
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.0,0.9,0.05,2.1072103131565254,20,20,1.0,0.004687134064083215,0.004671493731318451,50.65,49.1,49.65,43.210331244600354,38.300331244600365,4.909999999999999,0.8838437755673156,0.002854751561855222,0.03165960093629133
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.1,0.9,0.05,2.1072103131565254,20,20,1.0,-0.20256565715314942,-0.21017581401983998,52.85,44.65,51.85,43.17062941059176,38.705629410591754,4.465,0.8940012189137396,0.005276881547213337,0.035416576830695684
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,10,0.2,0.9,0.05,2.1072103131565254,20,20,1.0,-0.4684673529303377,-0.4676500163271386,52.45,44.8,51.45,43.87172672770934,39.39172672770934,4.479999999999999,0.8950823796257739,0.011898038685503536,0.04172682992493876
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,20,0.0,0.9,0.05,2.1072103131565254,20,20,1.0,0.07995011141260829,0.0823865630319628,79.0,20.7,78.0,58.610057637502145,56.54005763750215,2.0700000000000003,0.9641106073957593,-0.0026603805992957436,0.030613004927132537
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,20,0.1,0.9,0.05,2.1072103131565254,20,20,1.0,-0.022916088732110016,-0.026405695753013998,78.0,21.95,77.0,57.90912683256456,55.71412683256457,2.195,0.9611745730777125,-0.0011539274444634258,0.03162959717126934
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,20,0.2,0.9,0.05,2.1072103131565254,20,20,1.0,-0.22028800304369386,-0.22527940383387884,75.8,22.6,74.8,57.96834764744034,55.70834764744036,2.2600000000000002,0.9604461271129339,0.0008528228003266672,0.03592884591814078
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,40,0.0,0.9,0.05,2.1072103131565254,20,20,1.0,2.878183558049852,2.6432766887257277,100.0,0.0,100.0,80.27596273660072,80.27596273660072,0.0,1.0,-0.002664051642419657,0.03417600084513285
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,40,0.1,0.9,0.05,2.1072103131565254,20,20,1.0,2.6385649663065376,2.532441712853176,100.0,0.0,100.0,79.93104237786277,79.93104237786277,0.0,1.0,-0.0028149318460353075,0.03310738676700069
proxy_sigma_controller,anchor_k090_r005,proxy_sigma_controller:anchor_k090_r005,sphere,40,0.2,0.9,0.05,2.1072103131565254,20,20,1.0,2.887015667347288,2.789687171076081,100.0,0.0,100.0,80.59682323456572,80.59682323456572,0.0,1.0,-0.0023942130066209187,0.03469158385318954
proxy_sigma_controller,anchor_k090_r010,proxy_sigma_controller:anchor_k090_r010,ellipsoid_cond1e6,10,0.0,0.9,0.1,1.0536051565782627,20,20,1.0,694.2865639807318,534.115889750865,36.85,47.6,35.85,38.25243292665292,28.732432926652933,9.519999999999998,0.7465975937814516,0.0527343949023246,0.051098212751973536
proxy_sigma_controller,anchor_k090_r010,proxy_sigma_controller:anchor_k090_r010,ellipsoid_cond1e6,10,0.1,0.9,0.1,1.0536051565782627,20,20,1.0,689.1565761868491,534.2061687257178,36.85,47.6,35.85,38.25243292665292,28.732432926652933,9.519999999999998,0.7465975937814516,0.0527343949023246,0.051098212751973536
proxy_sigma_controller,anchor_k090_r010,proxy_sigma_controller:anchor_k090_r010,ellipsoid_cond1e6,10,0.2,0.9,0.1,1.0536051565782627,20,20,1.0,688.1277387189913,564.8272384169466,36.85,47.25,35.85,38.268094346994744,28.81809434699475,9.449999999999998,0.7484552779375533,0.0527343949023246,0.051098212751973536
proxy_sigma_controller,anchor_k090_r010,proxy_sigma_controller:anchor_k090_r010,ellipsoid_cond1e6,20,0.0,0.9,0.1,1.0536051565782627,20,20,1.0,30249.459709604882,27749.097010988604,46.5,42.2,45.5,44.50816924326664,36.06816924326665,8.439999999999998,0.8067853412311722,0.038370823269602033,0.051801345138208596
proxy_sigma_controller,anchor_k090_r010,proxy_sigma_controller:anchor_k090_r010,ellipsoid_cond1e6,20,0.1,0.9,0.1,1.0536051565782627,20,20,1.0,30249.440688558592,27748.99360010308,46.5,42.2,45.5,44.50816924326664,36.06816924326665,8.439999999999998,0.8067853412311722,0.038370823269602033,0.051801345138208596
proxy_sigma_controller,anchor_k090_r010,proxy_sigma_controller:anchor_k090_r010,ellipsoid_cond1e6,20,0.2,0.9,0.1,1.0536051565782627,20,20,1.0,30249.454330178745,27749.284715001508,46.5,42.2,45.5,44.50816924326664,36.06816924326665,8.439999999999998,0.8067853412311722,0.038370823269602033,0.051801345138208596
proxy_sigma_controller,anchor_k090_r010,proxy_sigma_controller:anchor_k090_r010,ellipsoid_cond1e6,40,0.0,0.9,0.1,1.0536051565782627,20,20,1.0,312627.7997481919,234014.42482259515,68.8,20.45,67.85,56.4638386990225,52.37383869902251,4.090000000000001,0.9258077255387562,0.026670747562129237,0.04930170524049494
proxy_sigma_controller,anchor_k090_r010,proxy_sigma_controller:anchor_k090_r010,ellipsoid_cond1e6,40,0.1,0.9,0.1,1.0536051565782627,20,20,1.0,312627.8299578278,234014.47771782987,68.8,20.45,67.85,56.4638386990225,52.37383869902251,4.090000000000001,0.9258077255387562,0.026670747562129237,0.04930170524049494
proxy_sigma_controller,anchor_k090_r010,proxy_sigma_controller:anchor_k090_r010,ellipsoid_cond1e6,40,0.2,0.9,0.1,1.0536051565782627,20,20,1.0,312627.81911247864,234014.65153127376,68.8,20.45,67.85,56.4638386990225,52.37383869902251,4.090000000000001,0.9258077255387562,0.026670747562129237,0.04930170524049494
proxy_sigma_controller,anchor_k090_r010,proxy_sigma_controller:anchor_k090_r010,rastrigin,10,0.0,0.9,0.1,1.0536051565782627,20,20,1.0,28.069088259613615,28.290262641095275,33.85,64.75,32.85,46.81245172230019,33.86245172230019,12.949999999999998,0.7168406135113614,0.045578293140789095,0.055933780344228926
proxy_sigma_controller,anchor_k090_r010,proxy_sigma_controller:anchor_k090_r010,rastrigin,10,0.1,0.9,0.1,1.0536051565782627,20,20,1.0,24.09027980533168,23.11207998417155,35.95,63.3,34.95,48.35068462235739,35.690684622357395,12.659999999999997,0.7330382381557069,0.04374079513343776,0.05610211980864528
proxy_sigma_controller,anchor_k090_r010,proxy_sigma_controller:anchor_k090_r010,rastrigin,10,0.2,0.9,0.1,1.0536051565782627,20,20,1.0,25.801307271874727,25.56934913964021,33.8,65.95,32.8,46.45958234687614,33.26958234687615,13.189999999999998,0.7065085537545706,0.045245723101608286,0.05517642204159119
proxy_sigma_controller,anchor_k090_r010,proxy_sigma_controller:anchor_k090_r010,rastrigin,20,0.0,0.9,0.1,1.0536051565782627,20,20,1.0,107.52196689740371,107.50758016048064,39.55,59.05,38.55,49.55856071630384,37.74856071630384,11.809999999999997,0.7575443780177384,0.039690443937922704,0.05596169331191296
proxy_sigma_controller,anchor_k090_r010,proxy_sigma_controller:anchor_k090_r010,rastrigin,20,0.1,0.9,0.1,1.0536051565782627,20,20,1.0,112.63044652857302,110.38573461580734,38.55,60.35,37.55,49.394494787593615,37.324494787593615,12.069999999999997,0.7512399592607082,0.04316679798829314,0.05692351015541073
