run_index,phase,method,variant_id,method_instance,reference_method,function,dimension,noise_sigma,seed,eval_budget,popsize,initial_sigma,status,error_message,n_evals,generations,final_best,duration_sec,proxy_schema_version,proxy_sigma_factor_last,proxy_ema_snr_last,proxy_time_to_first_floor_gen,proxy_fraction_at_floor,proxy_n_floor_entries,proxy_n_floor_exits,proxy_n_down_steps,proxy_n_up_steps,proxy_n_neutral_steps,proxy_sigma_min_seen,proxy_sigma_max_seen,proxy_trace_written,proxy_trace_relpath
1038,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.0,1017,1000,10,2.0,ok,,1000,100,265.0449978862169,0.17831707000732422,1.0,1.03,0.26121720255365344,100.0,0.0,0.0,0.0,13.0,33.0,54.0,0.09214399054370345,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p0_seed1017.csv
1039,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.0,1018,1000,10,2.0,ok,,1000,100,548.8888613765215,0.11832618713378906,1.0,1.0,0.15921055619819277,100.0,0.0,0.0,0.0,10.0,29.0,61.0,0.18226161091831372,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p0_seed1018.csv
1040,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.0,1019,1000,10,2.0,ok,,1000,100,687.1158486753473,0.1254749298095703,1.0,1.0,0.23659038624606338,100.0,0.0,0.0,0.0,13.0,34.0,53.0,0.14043311141551437,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p0_seed1019.csv
1041,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1000,1000,10,2.0,ok,,1000,100,169.59497638816657,0.1322159767150879,1.0,1.03,0.32332008019704866,100.0,0.0,0.0,0.0,9.0,25.0,66.0,0.14798642914592278,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1000.csv
1042,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1001,1000,10,2.0,ok,,1000,100,654.2251501238394,0.17426300048828125,1.0,1.03,0.533717266730424,100.0,0.0,0.0,0.0,13.0,25.0,62.0,0.11830009935572253,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1001.csv
1043,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1002,1000,10,2.0,ok,,1000,100,333.76293592433063,0.10454297065734863,1.0,1.0,0.08819538509564018,100.0,0.0,0.0,0.0,6.0,21.0,73.0,0.17382294826590688,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1002.csv
1044,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1003,1000,10,2.0,ok,,1000,100,264.3568547243569,0.1217658519744873,1.0,1.03,0.3403938252040056,100.0,0.0,0.0,0.0,13.0,38.0,49.0,0.1500059266506376,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1003.csv
1045,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1004,1000,10,2.0,ok,,1000,100,307.1710030653487,0.11522579193115234,1.0,1.03,0.5870353311224268,100.0,0.0,0.0,0.0,7.0,20.0,73.0,0.11212477838296132,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1004.csv
1046,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1005,1000,10,2.0,ok,,1000,100,1261.6476991415188,0.13755393028259277,1.0,1.0,0.08762594833473102,100.0,0.0,0.0,0.0,14.0,38.0,48.0,0.15611301587302517,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1005.csv
1047,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1006,1000,10,2.0,ok,,1000,100,597.3491879701113,0.08307218551635742,1.0,1.0,0.2237647599622731,100.0,0.0,0.0,0.0,10.0,27.0,63.0,0.16214607943536427,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1006.csv
1048,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1007,1000,10,2.0,ok,,1000,100,379.44869700250536,0.09879183769226074,1.0,1.0,0.1479863931479448,100.0,0.0,0.0,0.0,9.0,22.0,69.0,0.10764120128146602,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1007.csv
1049,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1008,1000,10,2.0,ok,,1000,100,470.27075905170256,0.11017322540283203,1.0,1.0,0.22668183623851904,100.0,0.0,0.0,0.0,15.0,30.0,55.0,0.11290649990816906,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1008.csv
1050,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1009,1000,10,2.0,ok,,1000,100,667.0412249513062,0.1207571029663086,1.0,1.03,0.29952572567483593,100.0,0.0,0.0,0.0,8.0,31.0,61.0,0.2676232202222777,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1009.csv
1051,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1010,1000,10,2.0,ok,,1000,100,231.1706071310029,0.12855768203735352,1.0,1.03,0.32099770393935456,100.0,0.0,0.0,0.0,8.0,21.0,71.0,0.15878236639054644,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1010.csv
1052,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1011,1000,10,2.0,ok,,1000,100,826.7473515028495,0.11586618423461914,1.0,1.0,0.11315301906377649,100.0,0.0,0.0,0.0,12.0,25.0,63.0,0.1966801227274504,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1011.csv
1053,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1012,1000,10,2.0,ok,,1000,100,501.09837585936003,0.11914300918579102,1.0,0.86,0.06957550867460095,100.0,0.0,0.0,0.0,8.0,18.0,74.0,0.15857676546445948,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1012.csv
1054,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1013,1000,10,2.0,ok,,1000,100,330.5152712777304,0.1160733699798584,1.0,1.0,0.14186192407168968,100.0,0.0,0.0,0.0,8.0,16.0,76.0,0.17896035585246484,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1013.csv
1055,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1014,1000,10,2.0,ok,,1000,100,212.4508717862377,0.12308979034423828,1.0,1.0,0.20838621222209386,100.0,0.0,0.0,0.0,7.0,19.0,74.0,0.16191792768817798,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1014.csv
1056,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1015,1000,10,2.0,ok,,1000,100,473.9397189493764,0.11276793479919434,1.0,1.0,0.2422264384162037,100.0,0.0,0.0,0.0,13.0,26.0,61.0,0.12479714983994887,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1015.csv
1057,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1016,1000,10,2.0,ok,,1000,100,665.6816476226753,0.11435699462890625,1.0,1.0,0.2068734781459487,100.0,0.0,0.0,0.0,10.0,21.0,69.0,0.17643732572545948,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1016.csv
1058,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1017,1000,10,2.0,ok,,1000,100,265.1936969094936,0.11297202110290527,1.0,1.03,0.26129757175906737,100.0,0.0,0.0,0.0,13.0,33.0,54.0,0.09214399054370345,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1017.csv
1059,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1018,1000,10,2.0,ok,,1000,100,548.7825968509873,0.11574506759643555,1.0,1.0,0.15948165112137344,100.0,0.0,0.0,0.0,10.0,29.0,61.0,0.18226161091831372,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1018.csv
1060,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.1,1019,1000,10,2.0,ok,,1000,100,687.0803850206538,0.15672898292541504,1.0,1.0,0.23628593392045621,100.0,0.0,0.0,0.0,13.0,34.0,53.0,0.14043311141551437,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p1_seed1019.csv
1061,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1000,1000,10,2.0,ok,,1000,100,167.6009310845906,0.10907316207885742,1.0,1.03,0.622584921292742,100.0,0.0,0.0,0.0,9.0,25.0,66.0,0.14921764226424905,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1000.csv
1062,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1001,1000,10,2.0,ok,,1000,100,653.8181092552455,0.11089587211608887,1.0,1.03,0.5348496440406536,100.0,0.0,0.0,0.0,13.0,25.0,62.0,0.11830009935572253,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1001.csv
1063,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1002,1000,10,2.0,ok,,1000,100,300.3441994653091,0.11622381210327148,1.0,1.0,0.16555014535753143,100.0,0.0,0.0,0.0,6.0,22.0,72.0,0.16571573071184514,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1002.csv
1064,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1003,1000,10,2.0,ok,,1000,100,264.2651398959702,0.1120309829711914,1.0,1.03,0.34194392009132935,100.0,0.0,0.0,0.0,13.0,38.0,49.0,0.1500059266506376,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1003.csv
1065,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1004,1000,10,2.0,ok,,1000,100,317.1087059171571,0.1169130802154541,1.0,1.0,0.21634909376085504,100.0,0.0,0.0,0.0,6.0,18.0,76.0,0.12483424986834915,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1004.csv
1066,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1005,1000,10,2.0,ok,,1000,100,1261.514677081903,0.11863994598388672,1.0,1.0,0.08767478318228203,100.0,0.0,0.0,0.0,14.0,38.0,48.0,0.15611301587302517,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1005.csv
1067,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1006,1000,10,2.0,ok,,1000,100,520.9639089787303,0.11039209365844727,1.0,1.03,0.329068379602275,100.0,0.0,0.0,0.0,10.0,28.0,62.0,0.16181746190837556,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1006.csv
1068,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1007,1000,10,2.0,ok,,1000,100,379.49706822955653,0.10965991020202637,1.0,1.0,0.14774701698274187,100.0,0.0,0.0,0.0,9.0,22.0,69.0,0.10745365173963153,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1007.csv
1069,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1008,1000,10,2.0,ok,,1000,100,470.11005161451516,0.10603904724121094,1.0,1.0,0.22678138828024563,100.0,0.0,0.0,0.0,15.0,30.0,55.0,0.11290649990816906,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1008.csv
1070,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1009,1000,10,2.0,ok,,1000,100,667.2013245354494,0.10896801948547363,1.0,1.03,0.2999412486713919,100.0,0.0,0.0,0.0,8.0,31.0,61.0,0.2676232202222777,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1009.csv
1071,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1010,1000,10,2.0,ok,,1000,100,284.138716499871,0.11720824241638184,1.0,1.0,0.21672529843156527,100.0,0.0,0.0,0.0,8.0,22.0,70.0,0.1645529048138216,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1010.csv
1072,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1011,1000,10,2.0,ok,,1000,100,826.9077108912268,0.13409709930419922,1.0,1.0,0.11316980240670667,100.0,0.0,0.0,0.0,12.0,25.0,63.0,0.1966801227274504,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1011.csv
1073,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1012,1000,10,2.0,ok,,1000,100,500.9181019124091,0.1141047477722168,1.0,0.86,0.06947498556792651,100.0,0.0,0.0,0.0,8.0,18.0,74.0,0.15857676546445948,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1012.csv
1074,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1013,1000,10,2.0,ok,,1000,100,329.87386026816597,0.12212300300598145,1.0,1.0,0.14339080610618068,100.0,0.0,0.0,0.0,8.0,16.0,76.0,0.17896035585246484,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1013.csv
1075,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1014,1000,10,2.0,ok,,1000,100,212.60687538296997,0.11438417434692383,1.0,1.0,0.20787072689255703,100.0,0.0,0.0,0.0,7.0,19.0,74.0,0.16191792768817798,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1014.csv
1076,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1015,1000,10,2.0,ok,,1000,100,473.9846697071657,0.11885809898376465,1.0,1.0,0.24210291550479557,100.0,0.0,0.0,0.0,13.0,26.0,61.0,0.12479714983994887,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1015.csv
1077,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1016,1000,10,2.0,ok,,1000,100,729.2521370803955,0.11365509033203125,1.0,1.03,0.2808378915965079,100.0,0.0,0.0,0.0,11.0,21.0,68.0,0.16154449342247473,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1016.csv
1078,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1017,1000,10,2.0,ok,,1000,100,265.21436328541137,0.11607909202575684,1.0,1.03,0.25728682344726306,100.0,0.0,0.0,0.0,13.0,33.0,54.0,0.09214399054370345,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1017.csv
1079,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1018,1000,10,2.0,ok,,1000,100,549.0328876775844,0.15954017639160156,1.0,1.0,0.1583533086673286,100.0,0.0,0.0,0.0,10.0,29.0,61.0,0.18226161091831372,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1018.csv
1080,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rosenbrock,40,0.2,1019,1000,10,2.0,ok,,1000,100,513.8706581758328,0.11592292785644531,1.0,1.03,0.43592489885258556,100.0,0.0,0.0,0.0,13.0,38.0,49.0,0.14076644747915615,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rosenbrock_d40_n0p2_seed1019.csv
1081,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1000,1000,10,2.0,ok,,1000,100,30.025462194595633,0.08153295516967773,1.0,1.0,0.007667455186940964,62.0,0.39,1.0,0.0,36.0,19.0,45.0,0.04,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1000.csv
1082,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1001,1000,10,2.0,ok,,1000,100,7.15128490863421,0.0774831771850586,1.0,0.86,2.8123964292415515e-05,55.0,0.46,1.0,0.0,47.0,8.0,45.0,0.04,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1001.csv
1083,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1002,1000,10,2.0,ok,,1000,100,11.21620667267507,0.06898117065429688,1.0,0.86,0.00039930442294138966,64.0,0.37,1.0,0.0,46.0,14.0,40.0,0.04,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1002.csv
1084,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1003,1000,10,2.0,ok,,1000,100,20.07055089562374,0.07587528228759766,1.0,1.0,0.030127599888467606,54.0,0.47,1.0,0.0,46.0,18.0,36.0,0.04,2.0457684077683824,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1003.csv
1085,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1004,1000,10,2.0,ok,,1000,100,8.093999364478293,0.07005429267883301,1.0,0.86,0.0021673770061003696,66.0,0.35,1.0,0.0,47.0,16.0,37.0,0.04,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1004.csv
1086,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1005,1000,10,2.0,ok,,1000,100,18.083168051111173,0.06765508651733398,1.0,0.86,0.01042194667454639,57.0,0.43,2.0,1.0,41.0,17.0,42.0,0.04,2.5249280275665322,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1005.csv
1087,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1006,1000,10,2.0,ok,,1000,100,22.125191939251664,0.07146000862121582,1.0,0.86,0.003059082810467843,57.0,0.44,1.0,0.0,50.0,13.0,37.0,0.04,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1006.csv
1088,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1007,1000,10,2.0,ok,,1000,100,16.163769020168132,0.07778716087341309,1.0,0.86,0.0010935763398148654,69.0,0.32,1.0,0.0,41.0,12.0,47.0,0.04,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1007.csv
1089,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1008,1000,10,2.0,ok,,1000,100,14.06340793426169,0.061807870864868164,1.0,0.86,0.007842296088664687,52.0,0.47,2.0,1.0,54.0,16.0,30.0,0.04,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1008.csv
1090,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1009,1000,10,2.0,ok,,1000,100,20.137580362979236,0.06950926780700684,1.0,0.86,0.0021720566251858648,55.0,0.46,1.0,0.0,46.0,12.0,42.0,0.04,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1009.csv
1091,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1010,1000,10,2.0,ok,,1000,100,20.992831255437807,0.05580425262451172,1.0,1.0,0.008230228039415621,62.0,0.39,1.0,0.0,48.0,10.0,42.0,0.04,2.3905947046470795,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1010.csv
1092,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1011,1000,10,2.0,ok,,1000,100,7.188064334922615,0.05837893486022949,1.0,0.86,0.005158689255865765,71.0,0.3,1.0,0.0,38.0,8.0,54.0,0.04,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1011.csv
1093,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1012,1000,10,2.0,ok,,1000,100,10.27221269368242,0.08516502380371094,1.0,0.86,0.00331803966351139,65.0,0.34,2.0,1.0,40.0,8.0,52.0,0.04,2.052380483262836,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1012.csv
1094,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1013,1000,10,2.0,ok,,1000,100,8.229260666531246,0.06786394119262695,1.0,0.86,0.007671395519176405,61.0,0.4,1.0,0.0,47.0,12.0,41.0,0.04,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1013.csv
1095,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1014,1000,10,2.0,ok,,1000,100,30.092839704978303,0.0713050365447998,1.0,0.86,0.002638217667221835,60.0,0.41,1.0,0.0,48.0,19.0,33.0,0.04,2.12209521991973,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1014.csv
1096,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1015,1000,10,2.0,ok,,1000,100,29.07284008410764,0.0827178955078125,1.0,0.86,0.008649298534725496,61.0,0.39,2.0,1.0,47.0,14.0,39.0,0.04,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1015.csv
1097,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1016,1000,10,2.0,ok,,1000,100,32.96926009824654,0.07049393653869629,1.0,0.86,0.0015782297062687572,58.0,0.42,2.0,1.0,45.0,10.0,45.0,0.04,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1016.csv
1098,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1017,1000,10,2.0,ok,,1000,100,35.97333740801322,0.08536386489868164,1.0,1.0,0.0008135550733917286,46.0,0.55,1.0,0.0,49.0,9.0,42.0,0.04,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1017.csv
1099,eval,proxy_sigma_controller,anchor_k086_r002,proxy_sigma_controller:anchor_k086_r002,vanilla_cma,rastrigin,10,0.0,1018,1000,10,2.0,ok,,1000,100,15.182796371844319,0.06108212471008301,1.0,0.86,0.00789454726776774,53.0,0.48,1.0,0.0,50.0,9.0,41.0,0.04,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k086_r002_rastrigin_d10_n0p0_seed1018.csv
