method,variant_id,method_instance,n_runs,n_behavior_rows,proxy_fraction_at_floor_mean,proxy_fraction_at_floor_median,proxy_time_to_first_floor_gen_mean,proxy_n_floor_entries_mean,proxy_n_floor_exits_mean,proxy_n_down_steps_mean,proxy_n_up_steps_mean,proxy_n_neutral_steps_mean,proxy_sigma_min_seen_mean,proxy_sigma_max_seen_mean,proxy_ema_snr_last_mean
proxy_sigma_controller,,proxy_sigma_controller,3600,3600,0.3925416666666667,0.43,55.31333333333333,2.575833333333333,1.7322222222222223,41.8775,12.3,45.8225,0.20183142205707857,2.0117656378260342,0.053596579499532074
vanilla_cma,,vanilla_cma,3600,0,,,,,,,,,,,
